experiment,mode,k,epoch,cta,clean_loss,pta,poison_loss
knn_defense_cifar_1xs_1500_remove_k20,remove,20,50,0.8326,0.002607744091749191,0.123,0.023371447563171388
knn_defense_cifar_1xs_1500_remove_k20,remove,20,51,0.8743,0.0016790029257535935,0.031,0.029821019172668457
knn_defense_cifar_1xs_1500_remove_k20,remove,20,52,0.8584,0.0018169042199850083,0.027,0.033298531532287595
knn_defense_cifar_1xs_1500_remove_k20,remove,20,53,0.8506,0.0021577909529209138,0.049,0.03337521886825562
knn_defense_cifar_1xs_1500_remove_k20,remove,20,54,0.8655,0.0017165626138448715,0.064,0.026205609798431395
knn_defense_cifar_1xs_1500_remove_k20,remove,20,55,0.8341,0.0022403297111392023,0.338,0.011676732063293458
knn_defense_cifar_1xs_1500_remove_k20,remove,20,56,0.8617,0.001724240779876709,0.064,0.02630732536315918
knn_defense_cifar_1xs_1500_remove_k20,remove,20,57,0.8738,0.0017451090335845946,0.045,0.030505072593688964
knn_defense_cifar_1xs_1500_remove_k20,remove,20,58,0.8517,0.002164491054415703,0.06,0.029323164463043214
knn_defense_cifar_1xs_1500_remove_k20,remove,20,59,0.8583,0.0019044853448867798,0.091,0.02244217014312744
knn_defense_cifar_1xs_1500_remove_k20,remove,20,60,0.8559,0.0020628602504730227,0.157,0.02216009712219238
knn_defense_cifar_1xs_1500_remove_k20,remove,20,61,0.8108,0.002537152072787285,0.031,0.030980064392089845
knn_defense_cifar_1xs_1500_remove_k20,remove,20,62,0.8799,0.0015240945428609848,0.036,0.02993344831466675
knn_defense_cifar_1xs_1500_remove_k20,remove,20,63,0.8688,0.0017893007308244706,0.054,0.028378378868103026
knn_defense_cifar_1xs_1500_remove_k20,remove,20,64,0.868,0.001767495396733284,0.004,0.04542662334442139
knn_defense_cifar_1xs_1500_remove_k20,remove,20,65,0.8671,0.0017187404423952102,0.059,0.02727488422393799
knn_defense_cifar_1xs_1500_remove_k20,remove,20,66,0.8693,0.0017472555577754975,0.082,0.02732251834869385
knn_defense_cifar_1xs_1500_remove_k20,remove,20,67,0.8572,0.0019547979325056078,0.087,0.022901875019073488
knn_defense_cifar_1xs_1500_remove_k20,remove,20,68,0.8651,0.0018194837301969528,0.036,0.034563948631286624
knn_defense_cifar_1xs_1500_remove_k20,remove,20,69,0.8572,0.0018397198766469955,0.054,0.0263462233543396
knn_defense_cifar_1xs_1500_remove_k20,remove,20,70,0.867,0.001784181623160839,0.131,0.020355978012084962
knn_defense_cifar_1xs_1500_remove_k20,remove,20,71,0.8542,0.0019181254118680953,0.169,0.020437772750854493
knn_defense_cifar_1xs_1500_remove_k20,remove,20,72,0.8542,0.0018723082989454268,0.064,0.025911147117614747
knn_defense_cifar_1xs_1500_remove_k20,remove,20,73,0.8421,0.0023552323639392855,0.024,0.03651215362548828
knn_defense_cifar_1xs_1500_remove_k20,remove,20,74,0.8447,0.002173056322336197,0.127,0.021131641387939454
knn_defense_cifar_1xs_1500_remove_k20,remove,20,75,0.8453,0.002098883745074272,0.238,0.0156954128742218
knn_defense_cifar_1xs_1500_remove_k20,remove,20,76,0.9169,0.0010827915132045746,0.081,0.024692861080169676
knn_defense_cifar_1xs_1500_remove_k20,remove,20,77,0.9175,0.0011008956477046013,0.077,0.02617859649658203
knn_defense_cifar_1xs_1500_remove_k20,remove,20,78,0.9195,0.001093794122338295,0.085,0.02616782569885254
knn_defense_cifar_1xs_1500_remove_k20,remove,20,79,0.9183,0.0011420513913035393,0.122,0.023892205715179443
knn_defense_cifar_1xs_1500_remove_k20,remove,20,80,0.9186,0.0011462352126836777,0.075,0.029392850399017335
knn_defense_cifar_1xs_1500_remove_k20,remove,20,81,0.9214,0.0011828797310590743,0.12,0.02589314651489258
knn_defense_cifar_1xs_1500_remove_k20,remove,20,82,0.9202,0.0011674125865101814,0.061,0.03190520572662354
knn_defense_cifar_1xs_1500_remove_k20,remove,20,83,0.92,0.0011739510074257851,0.086,0.030163800716400145
knn_defense_cifar_1xs_1500_remove_k20,remove,20,84,0.9213,0.001172972248494625,0.068,0.03222484922409058
knn_defense_cifar_1xs_1500_remove_k20,remove,20,85,0.9172,0.0012094189316034316,0.111,0.02895870065689087
knn_defense_cifar_1xs_1500_remove_k20,remove,20,86,0.9158,0.001283409571647644,0.168,0.024302364349365235
knn_defense_cifar_1xs_1500_remove_k20,remove,20,87,0.9196,0.0012260500743985175,0.093,0.031888780117034915
knn_defense_cifar_1xs_1500_remove_k20,remove,20,88,0.9206,0.001250782363116741,0.074,0.03481683540344238
knn_defense_cifar_1xs_1500_remove_k20,remove,20,89,0.9199,0.001244913898408413,0.098,0.0324586067199707
knn_defense_cifar_1xs_1500_remove_k20,remove,20,90,0.9164,0.0013164076551795006,0.117,0.03052838897705078
knn_defense_cifar_1xs_1500_remove_k20,remove,20,91,0.9179,0.0013061366379261018,0.092,0.03204556846618652
knn_defense_cifar_1xs_1500_remove_k20,remove,20,92,0.9157,0.0013777710795402527,0.153,0.027472548961639403
knn_defense_cifar_1xs_1500_remove_k20,remove,20,93,0.9164,0.001365896688401699,0.128,0.029869390964508056
knn_defense_cifar_1xs_1500_remove_k20,remove,20,94,0.9193,0.0013329376369714738,0.104,0.03134060001373291
knn_defense_cifar_1xs_1500_remove_k20,remove,20,95,0.9175,0.0013637473210692406,0.161,0.02716189670562744
knn_defense_cifar_1xs_1500_remove_k20,remove,20,96,0.9194,0.0013485701501369477,0.097,0.033233413696289064
knn_defense_cifar_1xs_1500_remove_k20,remove,20,97,0.9197,0.001353663545846939,0.088,0.03586682891845703
knn_defense_cifar_1xs_1500_remove_k20,remove,20,98,0.919,0.001345367693901062,0.065,0.037443190574646
knn_defense_cifar_1xs_1500_remove_k20,remove,20,99,0.9194,0.0013594830587506295,0.087,0.032777358055114746
knn_defense_cifar_1xs_1500_remove_k20,remove,20,100,0.9184,0.0014208002880215646,0.104,0.0333547248840332
knn_defense_cifar_1xs_1500_remove_k20,remove,20,101,0.9198,0.0013641021475195884,0.061,0.039347640991210936
knn_defense_cifar_1xs_1500_remove_k20,remove,20,102,0.9161,0.0014577921375632287,0.122,0.03246280097961426
knn_defense_cifar_1xs_1500_remove_k20,remove,20,103,0.9172,0.001430071561038494,0.122,0.03172098159790039
knn_defense_cifar_1xs_1500_remove_k20,remove,20,104,0.9178,0.0014243921786546707,0.098,0.03478836631774902
knn_defense_cifar_1xs_1500_remove_k20,remove,20,105,0.916,0.0015005404770374298,0.133,0.03250426292419434
knn_defense_cifar_1xs_1500_remove_k20,remove,20,106,0.9179,0.0014138250485062598,0.1,0.034651033401489256
knn_defense_cifar_1xs_1500_remove_k20,remove,20,107,0.9192,0.0014243563398718833,0.084,0.036228084564208986
knn_defense_cifar_1xs_1500_remove_k20,remove,20,108,0.9157,0.0015786570146679878,0.11,0.03372691345214844
knn_defense_cifar_1xs_1500_remove_k20,remove,20,109,0.9186,0.0015096213817596435,0.108,0.03520211315155029
knn_defense_cifar_1xs_1500_remove_k20,remove,20,110,0.916,0.001523417864739895,0.122,0.033120351791381834
knn_defense_cifar_1xs_1500_remove_k20,remove,20,111,0.9164,0.001512235726416111,0.123,0.03197101974487305
knn_defense_cifar_1xs_1500_remove_k20,remove,20,112,0.9167,0.001497718571126461,0.132,0.033127784729003906
knn_defense_cifar_1xs_1500_remove_k20,remove,20,113,0.9175,0.001494028641283512,0.101,0.03647542190551758
knn_defense_cifar_1xs_1500_remove_k20,remove,20,114,0.919,0.0015274709343910218,0.104,0.03571588134765625
knn_defense_cifar_1xs_1500_remove_k20,remove,20,115,0.9203,0.0014901027888059616,0.089,0.03706785678863525
knn_defense_cifar_1xs_1500_remove_k20,remove,20,116,0.9161,0.0015736823007464408,0.145,0.03222250652313233
knn_defense_cifar_1xs_1500_remove_k20,remove,20,117,0.9178,0.0015192160665988923,0.105,0.03615998077392578
knn_defense_cifar_1xs_1500_remove_k20,remove,20,118,0.9183,0.001574657852947712,0.123,0.03500271129608154
knn_defense_cifar_1xs_1500_remove_k20,remove,20,119,0.9209,0.0014499040395021439,0.083,0.03833351802825928
knn_defense_cifar_1xs_1500_remove_k20,remove,20,120,0.9193,0.0015564468771219254,0.121,0.03578585433959961
knn_defense_cifar_1xs_1500_remove_k20,remove,20,121,0.9169,0.0015581999883055686,0.055,0.04357155227661133
knn_defense_cifar_1xs_1500_remove_k20,remove,20,122,0.9133,0.0016033140167593955,0.131,0.033829722404479984
knn_defense_cifar_1xs_1500_remove_k20,remove,20,123,0.9175,0.0015334822982549668,0.141,0.033430313110351564
knn_defense_cifar_1xs_1500_remove_k20,remove,20,124,0.9167,0.0016042498797178269,0.063,0.042133399963378906
knn_defense_cifar_1xs_1500_remove_k20,remove,20,125,0.9208,0.001537243065237999,0.09,0.03702596473693848
knn_defense_cifar_1xs_1500_remove_k20,remove,20,126,0.92,0.0014991000264883041,0.107,0.03550205039978027
knn_defense_cifar_1xs_1500_remove_k20,remove,20,127,0.9194,0.0014917565539479256,0.111,0.03554060554504394
knn_defense_cifar_1xs_1500_remove_k20,remove,20,128,0.9198,0.0014736788228154182,0.104,0.036535646438598635
knn_defense_cifar_1xs_1500_remove_k20,remove,20,129,0.9201,0.0014851734161376953,0.108,0.03608900356292725
knn_defense_cifar_1xs_1500_remove_k20,remove,20,130,0.9211,0.0014702998384833335,0.1,0.03657701396942139
knn_defense_cifar_1xs_1500_remove_k20,remove,20,131,0.9212,0.001474406635761261,0.094,0.03731376361846924
knn_defense_cifar_1xs_1500_remove_k20,remove,20,132,0.9217,0.001464218333363533,0.095,0.03739468383789062
knn_defense_cifar_1xs_1500_remove_k20,remove,20,133,0.9223,0.0014845843315124511,0.096,0.036620820045471195
knn_defense_cifar_1xs_1500_remove_k20,remove,20,134,0.9207,0.001488156682252884,0.11,0.03552648258209228
knn_defense_cifar_1xs_1500_remove_k20,remove,20,135,0.9205,0.0014925374269485474,0.109,0.0361246919631958
knn_defense_cifar_1xs_1500_remove_k20,remove,20,136,0.9217,0.0014888335198163986,0.106,0.03712748622894287
knn_defense_cifar_1xs_1500_remove_k20,remove,20,137,0.921,0.001495509971678257,0.096,0.03779865741729736
knn_defense_cifar_1xs_1500_remove_k20,remove,20,138,0.9214,0.0014802018612623214,0.093,0.038132485389709474
knn_defense_cifar_1xs_1500_remove_k20,remove,20,139,0.9208,0.0014884407475590706,0.093,0.03861030578613281
knn_defense_cifar_1xs_1500_remove_k20,remove,20,140,0.9197,0.0015093275368213653,0.117,0.03474671936035156
knn_defense_cifar_1xs_1500_remove_k20,remove,20,141,0.9203,0.0015075171083211898,0.109,0.03602058506011963
knn_defense_cifar_1xs_1500_remove_k20,remove,20,142,0.9202,0.0014923736095428467,0.101,0.037010546684265136
knn_defense_cifar_1xs_1500_remove_k20,remove,20,143,0.9218,0.0014819582909345627,0.095,0.03795087146759033
knn_defense_cifar_1xs_1500_remove_k20,remove,20,144,0.9228,0.0014758774384856224,0.094,0.03781722259521485
knn_defense_cifar_1xs_1500_remove_k20,remove,20,145,0.9213,0.0014935395032167436,0.092,0.038175779342651366
knn_defense_cifar_1xs_1500_remove_k20,remove,20,146,0.9223,0.0015042829126119613,0.098,0.03721383762359619
knn_defense_cifar_1xs_1500_remove_k20,remove,20,147,0.92,0.0015017932996153832,0.1,0.037344820022583006
knn_defense_cifar_1xs_1500_remove_k20,remove,20,148,0.9202,0.001502323865890503,0.1,0.03662820720672608
knn_defense_cifar_1xs_1500_remove_k20,remove,20,149,0.9224,0.0014913201957941055,0.094,0.038981695175170895
knn_defense_cifar_1xs_1500_remove_k20,remove,20,150,0.9218,0.0014872025698423386,0.099,0.03755695629119873
knn_defense_cifar_1xs_1500_remove_k20,remove,20,151,0.9199,0.0015183514893054961,0.106,0.036712824821472166
knn_defense_cifar_1xs_1500_remove_k20,remove,20,152,0.9203,0.0015050385341048242,0.099,0.03736331272125244
knn_defense_cifar_1xs_1500_remove_k20,remove,20,153,0.9189,0.0015069422721862792,0.11,0.036110905647277834
knn_defense_cifar_1xs_1500_remove_k20,remove,20,154,0.9208,0.0015056280061602593,0.1,0.037154119491577146
knn_defense_cifar_1xs_1500_remove_k20,remove,20,155,0.9207,0.00150935869961977,0.109,0.0362831392288208
knn_defense_cifar_1xs_1500_remove_k20,remove,20,156,0.9213,0.0015061077266931534,0.101,0.03645992565155029
knn_defense_cifar_1xs_1500_remove_k20,remove,20,157,0.9222,0.001504377557337284,0.11,0.03568811416625976
knn_defense_cifar_1xs_1500_remove_k20,remove,20,158,0.9203,0.0015122771978378297,0.119,0.03630620574951172
knn_defense_cifar_1xs_1500_remove_k20,remove,20,159,0.9209,0.0015096342086791993,0.102,0.03743827247619629
knn_defense_cifar_1xs_1500_remove_k20,remove,20,160,0.9206,0.0015094070211052895,0.102,0.03639026069641113
knn_defense_cifar_1xs_1500_remove_k20,remove,20,161,0.9205,0.0015165592715144158,0.104,0.03636549949645996
knn_defense_cifar_1xs_1500_remove_k20,remove,20,162,0.9216,0.0014918554395437242,0.092,0.039038267135620114
knn_defense_cifar_1xs_1500_remove_k20,remove,20,163,0.9206,0.0015246101602911948,0.104,0.03608317375183105
knn_defense_cifar_1xs_1500_remove_k20,remove,20,164,0.9204,0.0015214044943451881,0.104,0.03690149879455566
knn_defense_cifar_1xs_1500_remove_k20,remove,20,165,0.9209,0.0015137456864118576,0.097,0.03781519794464111
knn_defense_cifar_1xs_1500_remove_k20,remove,20,166,0.9219,0.00149721842110157,0.095,0.03885903263092041
knn_defense_cifar_1xs_1500_remove_k20,remove,20,167,0.9217,0.0015175974011421203,0.1,0.036903006553649906
knn_defense_cifar_1xs_1500_remove_k20,remove,20,168,0.9213,0.001507456023991108,0.097,0.03776001644134522
knn_defense_cifar_1xs_1500_remove_k20,remove,20,169,0.9213,0.0015215296894311905,0.112,0.03687287998199463
knn_defense_cifar_1xs_1500_remove_k20,remove,20,170,0.9213,0.0015114385813474655,0.096,0.03763683032989502
knn_defense_cifar_1xs_1500_remove_k20,remove,20,171,0.922,0.001512600263953209,0.092,0.038524249076843264
knn_defense_cifar_1xs_1500_remove_k20,remove,20,172,0.9211,0.001520102320611477,0.097,0.038187678337097165
knn_defense_cifar_1xs_1500_remove_k20,remove,20,173,0.921,0.0015171390131115913,0.095,0.03867777252197266
knn_defense_cifar_1xs_1500_remove_k20,remove,20,174,0.9209,0.0015378937870264052,0.116,0.036098179817199705
knn_defense_cifar_1xs_1500_remove_k20,remove,20,175,0.9209,0.0015332413539290428,0.103,0.0370567102432251
knn_defense_cifar_1xs_1500_remove_k20,remove,20,176,0.9214,0.0015304711773991586,0.1,0.037926740646362304
knn_defense_cifar_1xs_1500_remove_k20,remove,20,177,0.9213,0.0015087125405669212,0.095,0.03787327194213867
knn_defense_cifar_1xs_1500_remove_k20,remove,20,178,0.921,0.0015090468928217887,0.084,0.03981400489807129
knn_defense_cifar_1xs_1500_remove_k20,remove,20,179,0.9216,0.0015196365639567374,0.103,0.037810812950134276
knn_defense_cifar_1xs_1500_remove_k20,remove,20,180,0.9215,0.001521876686811447,0.101,0.03821199893951416
knn_defense_cifar_1xs_1500_remove_k20,remove,20,181,0.9219,0.0015201990783214568,0.103,0.03866811275482178
knn_defense_cifar_1xs_1500_remove_k20,remove,20,182,0.9213,0.0015335661098361015,0.117,0.03637020111083984
knn_defense_cifar_1xs_1500_remove_k20,remove,20,183,0.9218,0.001512647369503975,0.096,0.03893660163879394
knn_defense_cifar_1xs_1500_remove_k20,remove,20,184,0.9209,0.001522707875072956,0.096,0.03847440528869629
knn_defense_cifar_1xs_1500_remove_k20,remove,20,185,0.9206,0.0015221496701240539,0.096,0.03799358177185059
knn_defense_cifar_1xs_1500_remove_k20,remove,20,186,0.9208,0.00153815848082304,0.117,0.03634052848815918
knn_defense_cifar_1xs_1500_remove_k20,remove,20,187,0.9227,0.0015090088844299317,0.092,0.039059613227844237
knn_defense_cifar_1xs_1500_remove_k20,remove,20,188,0.9217,0.001540356968343258,0.112,0.0364248161315918
knn_defense_cifar_1xs_1500_remove_k20,remove,20,189,0.9204,0.001521923017501831,0.103,0.03790371799468994
knn_defense_cifar_1xs_1500_remove_k20,remove,20,190,0.9212,0.001545096790790558,0.114,0.036407654762268066
knn_defense_cifar_1xs_1500_remove_k20,remove,20,191,0.9192,0.001542843532562256,0.119,0.036168004035949705
knn_defense_cifar_1xs_1500_remove_k20,remove,20,192,0.9224,0.001512261326611042,0.096,0.03927354907989502
knn_defense_cifar_1xs_1500_remove_k20,remove,20,193,0.9208,0.0015240184351801873,0.1,0.03819842624664307
knn_defense_cifar_1xs_1500_remove_k20,remove,20,194,0.9206,0.00153072899132967,0.105,0.03782755470275879
knn_defense_cifar_1xs_1500_remove_k20,remove,20,195,0.9205,0.0015311001002788543,0.106,0.0380240650177002
knn_defense_cifar_1xs_1500_remove_k20,remove,20,196,0.9198,0.0015438441663980485,0.109,0.03626871967315674
knn_defense_cifar_1xs_1500_remove_k20,remove,20,197,0.9211,0.0015355858147144317,0.105,0.03724719047546387
knn_defense_cifar_1xs_1500_remove_k20,remove,20,198,0.9214,0.0015358829602599145,0.102,0.03811439037322998
knn_defense_cifar_1xs_1500_remove_k20,remove,20,199,0.9213,0.00152630505412817,0.1,0.038290949821472166
knn_defense_cifar_1xs_1500_remove_k20,remove,20,200,0.9213,0.0015550947904586791,0.111,0.036527871131896976
knn_defense_cifar_1xs_1500_remove_k50,remove,50,1,0.4517,0.0072407603502273555,0.205,0.007970041036605835
knn_defense_cifar_1xs_1500_remove_k50,remove,50,2,0.5832,0.004874474990367889,0.002,0.021260982990264892
knn_defense_cifar_1xs_1500_remove_k50,remove,50,3,0.701,0.0035909138917922974,0.012,0.030101911067962648
knn_defense_cifar_1xs_1500_remove_k50,remove,50,4,0.7226,0.003394470089673996,0.004,0.032639418601989746
knn_defense_cifar_1xs_1500_remove_k50,remove,50,5,0.7033,0.003997706151008606,0.03,0.024157763481140137
knn_defense_cifar_1xs_1500_remove_k50,remove,50,6,0.7487,0.003389046382904053,0.005,0.04289453220367432
knn_defense_cifar_1xs_1500_remove_k50,remove,50,7,0.7967,0.0024620821684598923,0.037,0.026651931762695313
knn_defense_cifar_1xs_1500_remove_k50,remove,50,8,0.757,0.0031887836933135985,0.033,0.026218778133392334
knn_defense_cifar_1xs_1500_remove_k50,remove,50,9,0.7958,0.002496398076415062,0.04,0.0290502610206604
knn_defense_cifar_1xs_1500_remove_k50,remove,50,10,0.8203,0.0022722525030374526,0.087,0.024124330997467042
knn_defense_cifar_1xs_1500_remove_k50,remove,50,11,0.8222,0.00214266069829464,0.012,0.04088123321533203
knn_defense_cifar_1xs_1500_remove_k50,remove,50,12,0.7924,0.0026163665622472763,0.26,0.014279052734375
knn_defense_cifar_1xs_1500_remove_k50,remove,50,13,0.8231,0.0022268542051315306,0.037,0.03264661598205566
knn_defense_cifar_1xs_1500_remove_k50,remove,50,14,0.8217,0.002232498383522034,0.053,0.030512863159179688
knn_defense_cifar_1xs_1500_remove_k50,remove,50,15,0.8224,0.0022893157005310057,0.08,0.025653444290161132
knn_defense_cifar_1xs_1500_remove_k50,remove,50,16,0.8256,0.002192469069361687,0.064,0.02699838352203369
knn_defense_cifar_1xs_1500_remove_k50,remove,50,17,0.842,0.0019926462054252626,0.058,0.038297409057617186
knn_defense_cifar_1xs_1500_remove_k50,remove,50,18,0.8369,0.0020646487414836883,0.06,0.028947311878204346
knn_defense_cifar_1xs_1500_remove_k50,remove,50,19,0.8144,0.0023546610683202744,0.005,0.0470020751953125
knn_defense_cifar_1xs_1500_remove_k50,remove,50,20,0.837,0.0021936316788196564,0.001,0.05649551486968994
knn_defense_cifar_1xs_1500_remove_k50,remove,50,21,0.8215,0.002273881945014,0.128,0.023718843460083006
knn_defense_cifar_1xs_1500_remove_k50,remove,50,22,0.815,0.0025618049085140227,0.149,0.024505045890808104
knn_defense_cifar_1xs_1500_remove_k50,remove,50,23,0.846,0.001903908172249794,0.036,0.033799126625061036
knn_defense_cifar_1xs_1500_remove_k50,remove,50,24,0.8169,0.0025449213564395904,0.014,0.03235410928726196
knn_defense_cifar_1xs_1500_remove_k50,remove,50,25,0.7876,0.0030035520792007445,0.034,0.0391070613861084
knn_defense_cifar_1xs_1500_remove_k50,remove,50,26,0.8604,0.001738495934009552,0.029,0.03876481819152832
knn_defense_cifar_1xs_1500_remove_k50,remove,50,27,0.8098,0.002695146134495735,0.007,0.05100585079193115
knn_defense_cifar_1xs_1500_remove_k50,remove,50,28,0.8238,0.0024648879945278167,0.014,0.04739989948272705
knn_defense_cifar_1xs_1500_remove_k50,remove,50,29,0.8411,0.002053708666563034,0.053,0.03990632152557373
knn_defense_cifar_1xs_1500_remove_k50,remove,50,30,0.841,0.001970429655909538,0.081,0.024967668533325195
knn_defense_cifar_1xs_1500_remove_k50,remove,50,31,0.844,0.0018388442546129226,0.038,0.03961061000823975
knn_defense_cifar_1xs_1500_remove_k50,remove,50,32,0.8438,0.0021136169493198393,0.017,0.045186593055725095
knn_defense_cifar_1xs_1500_remove_k50,remove,50,33,0.8482,0.0020910740911960603,0.012,0.051704025268554686
knn_defense_cifar_1xs_1500_remove_k50,remove,50,34,0.8572,0.001938306024670601,0.017,0.043612363815307614
knn_defense_cifar_1xs_1500_remove_k50,remove,50,35,0.8302,0.0022205955028533936,0.059,0.036910844802856446
knn_defense_cifar_1xs_1500_remove_k50,remove,50,36,0.8422,0.0021505015045404433,0.026,0.04362271785736084
knn_defense_cifar_1xs_1500_remove_k50,remove,50,37,0.8434,0.0020500066757202146,0.031,0.03975327205657959
knn_defense_cifar_1xs_1500_remove_k50,remove,50,38,0.8413,0.002120058262348175,0.033,0.04310678100585937
knn_defense_cifar_1xs_1500_remove_k50,remove,50,39,0.8497,0.001917421704530716,0.049,0.029774778366088866
knn_defense_cifar_1xs_1500_remove_k50,remove,50,40,0.8399,0.00218409588932991,0.023,0.04707264614105225
knn_defense_cifar_1xs_1500_remove_k50,remove,50,41,0.8584,0.0018109725207090378,0.014,0.04447592163085937
knn_defense_cifar_1xs_1500_remove_k50,remove,50,42,0.8318,0.0023617127716541292,0.001,0.05388956165313721
knn_defense_cifar_1xs_1500_remove_k50,remove,50,43,0.8331,0.0022962642073631285,0.071,0.034468470573425294
knn_defense_cifar_1xs_1500_remove_k50,remove,50,44,0.853,0.001929461595416069,0.044,0.03684468269348144
knn_defense_cifar_1xs_1500_remove_k50,remove,50,45,0.8227,0.0024921747267246247,0.038,0.03854674339294434
knn_defense_cifar_1xs_1500_remove_k50,remove,50,46,0.8665,0.0016970469266176223,0.058,0.03356140518188477
knn_defense_cifar_1xs_1500_remove_k50,remove,50,47,0.8595,0.0019254781991243362,0.066,0.036143997192382815
knn_defense_cifar_1xs_1500_remove_k50,remove,50,48,0.8101,0.0024820906043052674,0.087,0.02629464054107666
knn_defense_cifar_1xs_1500_remove_k50,remove,50,49,0.8656,0.0018921603828668595,0.036,0.03448753833770752
knn_defense_cifar_1xs_1500_remove_k50,remove,50,50,0.8578,0.0018784623593091966,0.264,0.020352235794067385
knn_defense_cifar_1xs_1500_remove_k50,remove,50,51,0.8447,0.0021255050271749495,0.01,0.05698049736022949
knn_defense_cifar_1xs_1500_remove_k50,remove,50,52,0.839,0.0022756306827068327,0.072,0.038629788398742676
knn_defense_cifar_1xs_1500_remove_k50,remove,50,53,0.8438,0.0020500267922878264,0.107,0.027271836280822755
knn_defense_cifar_1xs_1500_remove_k50,remove,50,54,0.8658,0.0017770808011293411,0.04,0.04697825336456299
knn_defense_cifar_1xs_1500_remove_k50,remove,50,55,0.8525,0.0019511101007461547,0.033,0.038440517425537106
knn_defense_cifar_1xs_1500_remove_k50,remove,50,56,0.8418,0.0022957645118236543,0.089,0.031621449947357175
knn_defense_cifar_1xs_1500_remove_k50,remove,50,57,0.8475,0.0020313233524560928,0.087,0.027870011806488036
knn_defense_cifar_1xs_1500_remove_k50,remove,50,58,0.8426,0.0021120411932468415,0.073,0.024296091079711913
knn_defense_cifar_1xs_1500_remove_k50,remove,50,59,0.8557,0.0020183036059141157,0.148,0.029052836894989012
knn_defense_cifar_1xs_1500_remove_k50,remove,50,60,0.8723,0.0017798982799053192,0.026,0.052184072494506836
knn_defense_cifar_1xs_1500_remove_k50,remove,50,61,0.8232,0.002563330563902855,0.081,0.02891510581970215
knn_defense_cifar_1xs_1500_remove_k50,remove,50,62,0.8771,0.0016152934342622757,0.075,0.037651281356811526
knn_defense_cifar_1xs_1500_remove_k50,remove,50,63,0.8537,0.0020410148650407793,0.031,0.050252217292785645
knn_defense_cifar_1xs_1500_remove_k50,remove,50,64,0.8564,0.0019051950812339782,0.091,0.03141127490997314
knn_defense_cifar_1xs_1500_remove_k50,remove,50,65,0.8633,0.001849917122721672,0.033,0.04060604095458984
knn_defense_cifar_1xs_1500_remove_k50,remove,50,66,0.848,0.002149973601102829,0.118,0.02954851484298706
knn_defense_cifar_1xs_1500_remove_k50,remove,50,67,0.8322,0.002403757095336914,0.211,0.018702932357788086
knn_defense_cifar_1xs_1500_remove_k50,remove,50,68,0.8458,0.0021560735821723937,0.043,0.03813654518127441
knn_defense_cifar_1xs_1500_remove_k50,remove,50,69,0.8675,0.0017804064095020295,0.025,0.049724114418029784
knn_defense_cifar_1xs_1500_remove_k50,remove,50,70,0.8227,0.0025800193428993225,0.013,0.05633321666717529
knn_defense_cifar_1xs_1500_remove_k50,remove,50,71,0.8501,0.0021288719952106475,0.108,0.031717544078826904
knn_defense_cifar_1xs_1500_remove_k50,remove,50,72,0.8644,0.0019158546686172486,0.066,0.03682742786407471
knn_defense_cifar_1xs_1500_remove_k50,remove,50,73,0.8357,0.002361636409163475,0.061,0.038981080055236816
knn_defense_cifar_1xs_1500_remove_k50,remove,50,74,0.8803,0.0017765510559082031,0.014,0.04842383480072022
knn_defense_cifar_1xs_1500_remove_k50,remove,50,75,0.8725,0.0016703054666519165,0.005,0.04619874286651611
knn_defense_cifar_1xs_1500_remove_k50,remove,50,76,0.9133,0.001163427034020424,0.043,0.04098785400390625
knn_defense_cifar_1xs_1500_remove_k50,remove,50,77,0.9146,0.001174014726281166,0.045,0.04149221706390381
knn_defense_cifar_1xs_1500_remove_k50,remove,50,78,0.9134,0.0012120124876499176,0.065,0.039280882835388185
knn_defense_cifar_1xs_1500_remove_k50,remove,50,79,0.9159,0.00120471493601799,0.067,0.04287374591827393
knn_defense_cifar_1xs_1500_remove_k50,remove,50,80,0.9158,0.0012110335528850555,0.048,0.04513318157196045
knn_defense_cifar_1xs_1500_remove_k50,remove,50,81,0.9165,0.00122441196590662,0.05,0.044349915504455564
knn_defense_cifar_1xs_1500_remove_k50,remove,50,82,0.9145,0.0012302392721176148,0.044,0.04824864292144775
knn_defense_cifar_1xs_1500_remove_k50,remove,50,83,0.9162,0.0012850498914718628,0.057,0.043987799644470214
knn_defense_cifar_1xs_1500_remove_k50,remove,50,84,0.9157,0.0012757271453738212,0.051,0.04681335926055908
knn_defense_cifar_1xs_1500_remove_k50,remove,50,85,0.9176,0.0012542232185602188,0.042,0.04819665050506592
knn_defense_cifar_1xs_1500_remove_k50,remove,50,86,0.9187,0.0013024218618869782,0.037,0.05128274154663086
knn_defense_cifar_1xs_1500_remove_k50,remove,50,87,0.9157,0.0013230191454291344,0.064,0.04730294799804687
knn_defense_cifar_1xs_1500_remove_k50,remove,50,88,0.9162,0.0013588324785232544,0.053,0.04817637538909912
knn_defense_cifar_1xs_1500_remove_k50,remove,50,89,0.9163,0.0013443856373429298,0.049,0.051055859565734864
knn_defense_cifar_1xs_1500_remove_k50,remove,50,90,0.9175,0.0013749145671725273,0.041,0.05044390869140625
knn_defense_cifar_1xs_1500_remove_k50,remove,50,91,0.9183,0.0013385040163993835,0.049,0.049759750366210935
