threshold,n_flagged,tp,fp,fn,tn,precision,recall,f1,mcc,fpr,experiment,mode,k
0.22,6698,1496,5202,4,43298,0.2233502538071066,0.9973333333333333,0.3649670651378385,0.4457761671491609,0.10725773195876288,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.24,6698,1496,5202,4,43298,0.2233502538071066,0.9973333333333333,0.3649670651378385,0.4457761671491609,0.10725773195876288,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.26,5746,1486,4260,14,44240,0.25861468847894187,0.9906666666666667,0.41015732818106543,0.48290775627515786,0.08783505154639175,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.28,5746,1486,4260,14,44240,0.25861468847894187,0.9906666666666667,0.41015732818106543,0.48290775627515786,0.08783505154639175,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.3,5746,1486,4260,14,44240,0.25861468847894187,0.9906666666666667,0.41015732818106543,0.48290775627515786,0.08783505154639175,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.32,4997,1473,3524,27,44976,0.2947768661196718,0.982,0.4534400492535016,0.5172106809255488,0.072659793814433,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.34,4997,1473,3524,27,44976,0.2947768661196718,0.982,0.4534400492535016,0.5172106809255488,0.072659793814433,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.36,4331,1459,2872,41,45628,0.33687370122373583,0.9726666666666667,0.5004287429257417,0.5539831019689512,0.059216494845360824,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.38,4331,1459,2872,41,45628,0.33687370122373583,0.9726666666666667,0.5004287429257417,0.5539831019689512,0.059216494845360824,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.4,4331,1459,2872,41,45628,0.33687370122373583,0.9726666666666667,0.5004287429257417,0.5539831019689512,0.059216494845360824,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.42,3787,1435,2352,65,46148,0.3789279112754159,0.9566666666666667,0.5428409305844525,0.5855375990000349,0.04849484536082474,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.44,3787,1435,2352,65,46148,0.3789279112754159,0.9566666666666667,0.5428409305844525,0.5855375990000349,0.04849484536082474,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.46,3367,1402,1965,98,46535,0.4163944163944164,0.9346666666666666,0.5761249229504829,0.6086382300630382,0.04051546391752577,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.48,3367,1402,1965,98,46535,0.4163944163944164,0.9346666666666666,0.5761249229504829,0.6086382300630382,0.04051546391752577,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.5,2981,1370,1611,130,46889,0.4595773230459577,0.9133333333333333,0.6114706538719036,0.6340728338165261,0.03321649484536082,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.52,2981,1370,1611,130,46889,0.4595773230459577,0.9133333333333333,0.6114706538719036,0.6340728338165261,0.03321649484536082,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.54,2981,1370,1611,130,46889,0.4595773230459577,0.9133333333333333,0.6114706538719036,0.6340728338165261,0.03321649484536082,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.56,2617,1294,1323,206,47177,0.49445930454719145,0.8626666666666667,0.6286130677677921,0.6398700123313783,0.027278350515463918,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.58,2617,1294,1323,206,47177,0.49445930454719145,0.8626666666666667,0.6286130677677921,0.6398700123313783,0.027278350515463918,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.6,2617,1294,1323,206,47177,0.49445930454719145,0.8626666666666667,0.6286130677677921,0.6398700123313783,0.027278350515463918,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.62,2293,1213,1080,287,47420,0.529001308329699,0.8086666666666666,0.639599261798049,0.6413072704663013,0.0222680412371134,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.64,2293,1213,1080,287,47420,0.529001308329699,0.8086666666666666,0.639599261798049,0.6413072704663013,0.0222680412371134,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.66,1992,1125,867,375,47633,0.5647590361445783,0.75,0.6443298969072165,0.6385567462547622,0.017876288659793814,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.68,1992,1125,867,375,47633,0.5647590361445783,0.75,0.6443298969072165,0.6385567462547622,0.017876288659793814,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.7000000000000001,1695,991,704,509,47796,0.5846607669616519,0.6606666666666666,0.6203442879499218,0.6090735800445826,0.014515463917525773,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.72,1695,991,704,509,47796,0.5846607669616519,0.6606666666666666,0.6203442879499218,0.6090735800445826,0.014515463917525773,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.74,1695,991,704,509,47796,0.5846607669616519,0.6606666666666666,0.6203442879499218,0.6090735800445826,0.014515463917525773,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.76,1418,856,562,644,47938,0.6036671368124118,0.5706666666666667,0.5867032213845099,0.5745315698094127,0.011587628865979381,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.78,1418,856,562,644,47938,0.6036671368124118,0.5706666666666667,0.5867032213845099,0.5745315698094127,0.011587628865979381,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.8,1418,856,562,644,47938,0.6036671368124118,0.5706666666666667,0.5867032213845099,0.5745315698094127,0.011587628865979381,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.8200000000000001,1121,691,430,809,48070,0.6164139161462979,0.46066666666666667,0.5272796642502862,0.5205943179288982,0.008865979381443298,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.84,1121,691,430,809,48070,0.6164139161462979,0.46066666666666667,0.5272796642502862,0.5205943179288982,0.008865979381443298,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.86,887,585,302,915,48198,0.6595264937993236,0.39,0.4901550062840385,0.49594223633786805,0.0062268041237113405,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.88,887,585,302,915,48198,0.6595264937993236,0.39,0.4901550062840385,0.49594223633786805,0.0062268041237113405,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.9,887,585,302,915,48198,0.6595264937993236,0.39,0.4901550062840385,0.49594223633786805,0.0062268041237113405,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.92,665,482,183,1018,48317,0.724812030075188,0.32133333333333336,0.44526558891454965,0.4728834242446997,0.0037731958762886597,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.9400000000000001,665,482,183,1018,48317,0.724812030075188,0.32133333333333336,0.44526558891454965,0.4728834242446997,0.0037731958762886597,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.96,396,310,86,1190,48414,0.7828282828282829,0.20666666666666667,0.3270042194092827,0.39431080301213406,0.0017731958762886599,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.98,396,310,86,1190,48414,0.7828282828282829,0.20666666666666667,0.3270042194092827,0.39431080301213406,0.0017731958762886599,knn_defense_cifar_1xs_1500_remove_k20,remove,20
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.0,21000,1500,19500,0,29000,0.07142857142857142,1.0,0.13333333333333333,0.20666365779240312,0.4020618556701031,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.02,16031,1500,14531,0,33969,0.09356871062316761,1.0,0.17112543494381383,0.25599756487076286,0.2996082474226804,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.04,13909,1500,12409,0,36091,0.10784384211661514,1.0,0.1946914141086378,0.2832867515881681,0.2558556701030928,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.06,12562,1500,11062,0,37438,0.11940773762139786,1.0,0.2133409187882236,0.30359994298893467,0.2280824742268041,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.08,11551,1499,10052,1,38448,0.12977231408536058,0.9993333333333333,0.22971419814573596,0.3205758615982709,0.20725773195876288,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.1,10760,1498,9262,2,39238,0.13921933085501859,0.9986666666666667,0.24437194127243067,0.3352699682136637,0.19096907216494846,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.12,10067,1498,8569,2,39931,0.14880301976755736,0.9986666666666667,0.25901270856747644,0.3496753759946964,0.17668041237113402,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.14,10067,1498,8569,2,39931,0.14880301976755736,0.9986666666666667,0.25901270856747644,0.3496753759946964,0.17668041237113402,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.16,8850,1498,7352,2,41148,0.16926553672316383,0.9986666666666667,0.28946859903381644,0.3786028495332155,0.15158762886597937,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.18,8319,1498,6821,2,41679,0.1800697199182594,0.9986666666666667,0.30512272125471024,0.39301857322964256,0.14063917525773195,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.2,7796,1498,6298,2,42202,0.1921498204207286,0.9986666666666667,0.32228915662650603,0.40853482715086525,0.1298556701030928,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.22,7307,1498,5809,2,42691,0.2050088955795812,0.9986666666666667,0.34018394458953105,0.4244288009297735,0.11977319587628867,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.24,6874,1498,5376,2,43124,0.21792260692464357,0.9986666666666667,0.3577740625746358,0.43981264202570153,0.11084536082474226,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.26,6446,1498,4948,2,43552,0.23239218119764196,0.9986666666666667,0.3770450541152781,0.4564343949456523,0.10202061855670103,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.28,6446,1498,4948,2,43552,0.23239218119764196,0.9986666666666667,0.3770450541152781,0.4564343949456523,0.10202061855670103,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.3,5677,1497,4180,3,44320,0.2636956138805707,0.998,0.41716594677441826,0.4902853766316858,0.08618556701030927,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.32,5356,1495,3861,5,44639,0.279126213592233,0.9966666666666667,0.43611435239206536,0.5058382511167179,0.07960824742268041,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.34,5356,1495,3861,5,44639,0.279126213592233,0.9966666666666667,0.43611435239206536,0.5058382511167179,0.07960824742268041,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.36,4728,1484,3244,16,45256,0.31387478849407785,0.9893333333333333,0.4765574823378292,0.5377794747479249,0.06688659793814433,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.38,4451,1481,2970,19,45530,0.33273421702988093,0.9873333333333333,0.49773147370189885,0.554759042428345,0.06123711340206186,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.4,4189,1474,2715,26,45785,0.3518739555979947,0.9826666666666667,0.5181930040428898,0.5705709245604236,0.05597938144329897,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.42,3980,1463,2517,37,45983,0.36758793969849246,0.9753333333333334,0.5339416058394161,0.5819808004028211,0.05189690721649484,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.44,3759,1452,2307,48,46193,0.3862729449321628,0.968,0.5521962350256703,0.595468651930567,0.04756701030927835,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.46,3584,1444,2140,56,46360,0.4029017857142857,0.9626666666666667,0.5680566483084186,0.6074326240582479,0.044123711340206186,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.48,3417,1436,1981,64,46519,0.4202516827626573,0.9573333333333334,0.5840959934919666,0.619593784186116,0.040845360824742265,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.5,3232,1420,1812,80,46688,0.43935643564356436,0.9466666666666667,0.6001690617075233,0.6308359066457988,0.03736082474226804,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.52,3094,1409,1685,91,46815,0.45539754363283774,0.9393333333333334,0.6134087940792338,0.6404635797190348,0.03474226804123711,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.54,2950,1398,1552,102,46948,0.4738983050847458,0.932,0.628314606741573,0.6515806617311876,0.032,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.56,2950,1398,1552,102,46948,0.4738983050847458,0.932,0.628314606741573,0.6515806617311876,0.032,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.58,2690,1361,1329,139,47171,0.5059479553903345,0.9073333333333333,0.6496420047732697,0.6652925144046816,0.027402061855670103,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.6,2551,1325,1226,175,47274,0.5194041552332419,0.8833333333333333,0.6541594667983214,0.6652162584125072,0.025278350515463916,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.62,2551,1325,1226,175,47274,0.5194041552332419,0.8833333333333333,0.6541594667983214,0.6652162584125072,0.025278350515463916,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.64,2290,1247,1043,253,47457,0.5445414847161572,0.8313333333333334,0.658047493403694,0.6608257137929245,0.021505154639175256,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.66,2161,1201,960,299,47540,0.5557612216566404,0.8006666666666666,0.6561048893744879,0.6550559464435797,0.01979381443298969,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.68,2161,1201,960,299,47540,0.5557612216566404,0.8006666666666666,0.6561048893744879,0.6550559464435797,0.01979381443298969,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.7000000000000001,1892,1090,802,410,47698,0.5761099365750528,0.7266666666666667,0.6426886792452831,0.6348710138781237,0.016536082474226804,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.72,1734,1022,712,478,47788,0.5893886966551326,0.6813333333333333,0.6320346320346321,0.6215428635262512,0.014680412371134021,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.74,1734,1022,712,478,47788,0.5893886966551326,0.6813333333333333,0.6320346320346321,0.6215428635262512,0.014680412371134021,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.76,1441,870,571,630,47929,0.6037473976405274,0.58,0.5916354981298878,0.5793904831482298,0.01177319587628866,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.78,1316,799,517,701,47983,0.6071428571428571,0.5326666666666666,0.5674715909090909,0.5562520805275125,0.01065979381443299,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.8,1183,717,466,783,48034,0.6060862214708369,0.478,0.5344763324636601,0.5257119178573265,0.009608247422680412,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.8200000000000001,1051,650,401,850,48099,0.6184586108468125,0.43333333333333335,0.5096040768326147,0.5054740605918471,0.008268041237113402,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.84,946,601,345,899,48155,0.635306553911205,0.40066666666666667,0.49141455437448894,0.49276203099417903,0.00711340206185567,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.86,846,550,296,950,48204,0.6501182033096927,0.36666666666666664,0.46888320545609546,0.4769070411831689,0.006103092783505155,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.88,746,510,236,990,48264,0.6836461126005362,0.34,0.4541406945681211,0.47156856693836813,0.004865979381443299,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.9,668,478,190,1022,48310,0.7155688622754491,0.31866666666666665,0.44095940959409596,0.46765809857480733,0.003917525773195876,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.92,575,440,135,1060,48365,0.7652173913043478,0.29333333333333333,0.42409638554216866,0.464868223334013,0.002783505154639175,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.9400000000000001,484,390,94,1110,48406,0.8057851239669421,0.26,0.39314516129032256,0.4496192084866109,0.0019381443298969073,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.96,371,324,47,1176,48453,0.8733153638814016,0.216,0.3463388562266168,0.42742774615258133,0.0009690721649484536,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.98,212,194,18,1306,48482,0.9150943396226415,0.12933333333333333,0.2266355140186916,0.33857014449920814,0.0003711340206185567,knn_defense_cifar_1xs_1500_remove_k50,remove,50
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k50,remove,50
0.0,26508,1500,25008,0,23492,0.05658669081032141,1.0,0.10711225364181662,0.1655565148167522,0.5156288659793814,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.02,18313,1500,16813,0,31687,0.0819090263747065,1.0,0.15141573714228032,0.23133192641766892,0.346659793814433,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.04,15691,1500,14191,0,34309,0.09559620164425467,1.0,0.17450991798033855,0.2600479766287678,0.2925979381443299,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.06,14140,1500,12640,0,35860,0.10608203677510608,1.0,0.1918158567774936,0.2800626527384047,0.2606185567010309,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.08,13033,1500,11533,0,36967,0.11509245760761144,1.0,0.20642675290717677,0.29618268534914455,0.2377938144329897,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.1,12106,1500,10606,0,37894,0.12390550140426235,1.0,0.2204909598706453,0.3111427249063139,0.21868041237113403,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.12,11303,1499,9804,1,38696,0.13261965849774396,0.9993333333333333,0.23416386784347418,0.32511895145912295,0.20214432989690723,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.14,10932,1499,9433,1,39067,0.1371203805342115,0.9993333333333333,0.24115186615186615,0.3321733866141198,0.19449484536082473,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.16,9918,1499,8419,1,40081,0.15113934260939704,0.9993333333333333,0.26256787528463826,0.35324504458804173,0.1735876288659794,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.18,9324,1499,7825,1,40675,0.16076791076791078,0.9993333333333333,0.2769770879526977,0.36701744185977314,0.16134020618556702,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.2,8768,1498,7270,2,41230,0.1708485401459854,0.9986666666666667,0.2917802882742501,0.38074913510558805,0.14989690721649485,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.22,8243,1498,6745,2,41755,0.18172995268712847,0.9986666666666667,0.307502822539259,0.39518716685972,0.13907216494845362,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.24,7709,1498,6211,2,42289,0.19431832922558048,0.9986666666666667,0.3253339124769247,0.41125819162728405,0.1280618556701031,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.26,7182,1498,5684,2,42816,0.20857699805068225,0.9986666666666667,0.34508177839207554,0.4287346013774331,0.1171958762886598,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.28,6944,1498,5446,2,43054,0.2157258064516129,0.9986666666666667,0.3548081477972525,0.4372338471465498,0.11228865979381443,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.3,6282,1498,4784,2,43716,0.2384590894619548,0.9986666666666667,0.3849910048830635,0.46322625342504153,0.09863917525773196,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.32,5859,1498,4361,2,44139,0.25567502986857826,0.9986666666666667,0.4071205326810708,0.4819785149863776,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.34,5661,1498,4163,2,44337,0.2646175587352058,0.9986666666666667,0.41837732160312807,0.4914367695022542,0.08583505154639175,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.36,5108,1498,3610,2,44890,0.293265465935787,0.9986666666666667,0.4533898305084746,0.5205810638483573,0.07443298969072165,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.38,4814,1498,3316,2,45184,0.31117573743248855,0.9986666666666667,0.4745011086474501,0.5380002064390192,0.06837113402061856,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.4,4544,1497,3047,3,45453,0.32944542253521125,0.998,0.49536730641958965,0.5550022417396139,0.06282474226804123,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.42,4314,1488,2826,12,45674,0.34492350486787204,0.992,0.5118679050567595,0.5672925554174589,0.058268041237113405,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.44,4079,1485,2594,15,45906,0.36405981858298603,0.99,0.532353468363506,0.583645216760991,0.05348453608247423,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.46,3873,1473,2400,27,46100,0.3803253292021689,0.982,0.5482970407593524,0.5950742909568333,0.049484536082474224,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.48,3690,1466,2224,34,46276,0.397289972899729,0.9773333333333334,0.5649325626204239,0.6077687560351391,0.045855670103092785,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.5,3527,1454,2073,46,46427,0.41224836971930817,0.9693333333333334,0.5784762283668192,0.6173074564574524,0.04274226804123711,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.52,3348,1438,1910,62,46590,0.4295101553166069,0.9586666666666667,0.5932343234323433,0.6273919181957066,0.039381443298969074,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.54,3165,1425,1740,75,46760,0.45023696682464454,0.95,0.6109324758842444,0.6403970955654329,0.035876288659793816,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.56,3092,1417,1675,83,46825,0.45827943078913325,0.9446666666666667,0.6171602787456446,0.644580268007236,0.034536082474226806,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.58,2865,1394,1471,106,47029,0.48656195462478186,0.9293333333333333,0.6387170675830469,0.6598478132728186,0.030329896907216495,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.6,2734,1372,1362,128,47138,0.5018288222384785,0.9146666666666666,0.6480869154463864,0.6652161770712494,0.028082474226804124,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.62,2663,1357,1306,143,47194,0.5095756665414946,0.9046666666666666,0.6519337016574586,0.6668004163906823,0.026927835051546393,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.64,2445,1310,1135,190,47365,0.5357873210633947,0.8733333333333333,0.6641318124207858,0.6722994912374146,0.023402061855670103,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.66,2313,1274,1039,226,47461,0.5507998270644185,0.8493333333333334,0.6682402307894046,0.6723759213153676,0.021422680412371133,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.68,2232,1236,996,264,47504,0.553763440860215,0.824,0.662379421221865,0.6636930235773357,0.020536082474226804,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.7000000000000001,2040,1153,887,347,47613,0.5651960784313725,0.7686666666666667,0.651412429378531,0.6470560832527383,0.018288659793814433,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.72,1874,1081,793,419,47707,0.5768409818569904,0.7206666666666667,0.6407824540604624,0.6325712794766103,0.016350515463917525,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.74,1787,1038,749,462,47751,0.5808617795187465,0.692,0.631578947368421,0.6216935255964612,0.015443298969072166,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.76,1523,902,621,598,47879,0.5922521339461589,0.6013333333333334,0.5967581872312273,0.584206926478213,0.012804123711340206,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.78,1367,815,552,685,47948,0.5961960497439649,0.5433333333333333,0.5685385420299965,0.5564665553615268,0.011381443298969071,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.8,1213,730,483,770,48017,0.6018136850783182,0.4866666666666667,0.5381496498341319,0.5285503859141126,0.009958762886597939,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.8200000000000001,1070,657,413,843,48087,0.6140186915887851,0.438,0.511284046692607,0.5062727281124614,0.008515463917525773,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.84,944,589,355,911,48145,0.6239406779661016,0.39266666666666666,0.48199672667757776,0.4829881843311389,0.007319587628865979,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.86,845,538,307,962,48193,0.6366863905325444,0.3586666666666667,0.45884861407249466,0.46629661472427947,0.006329896907216494,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.88,754,503,251,997,48249,0.6671087533156499,0.3353333333333333,0.44631765749778174,0.462133306760291,0.005175257731958763,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.9,657,465,192,1035,48308,0.7077625570776256,0.31,0.43115438108484005,0.4584595118067612,0.0039587628865979385,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.92,571,438,133,1062,48367,0.7670753064798599,0.292,0.42298406566875907,0.4644003187633109,0.0027422680412371135,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.9400000000000001,495,403,92,1097,48408,0.8141414141414142,0.26866666666666666,0.40401002506265665,0.45964862374733545,0.0018969072164948455,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.96,400,349,51,1151,48449,0.8725,0.23266666666666666,0.36736842105263157,0.44351935036114637,0.0010515463917525774,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.98,246,227,19,1273,48481,0.9227642276422764,0.15133333333333332,0.2600229095074456,0.36799662719851656,0.00039175257731958763,knn_defense_cifar_1xs_1500_remove_k100,remove,100
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k100,remove,100
0.0,33311,1500,31811,0,16689,0.04503017021404341,1.0,0.08617965585590762,0.12447899758280515,0.6558969072164949,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.02,20848,1500,19348,0,29152,0.07194934765924789,1.0,0.13424020046536603,0.20795852991443528,0.3989278350515464,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.04,17840,1500,16340,0,32160,0.08408071748878924,1.0,0.15511892450879008,0.23612140309330665,0.33690721649484534,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.06,16019,1500,14519,0,33981,0.09363880392034458,1.0,0.17124265083623494,0.2561386623508265,0.29936082474226805,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.08,14729,1500,13229,0,35271,0.10183990766515039,1.0,0.1848542732146158,0.2721429045180794,0.2727628865979381,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.1,13688,1500,12188,0,36312,0.10958503798947984,1.0,0.19752436133789833,0.2864374816901404,0.2512989690721649,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.12,12731,1500,11231,0,37269,0.11782263765611499,1.0,0.2108073923125571,0.3008966628384819,0.23156701030927834,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.14,12121,1500,10621,0,37879,0.1237521656628991,1.0,0.2202481462447691,0.31088859287250553,0.21898969072164948,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.16,11202,1500,9702,0,38798,0.1339046598821639,1.0,0.23618327822390175,0.32728917804303653,0.20004123711340205,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.18,10480,1499,8981,1,39519,0.14303435114503818,0.9993333333333333,0.25025041736227044,0.3412212931621574,0.18517525773195875,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.2,9869,1499,8370,1,40130,0.151889755800993,0.9993333333333333,0.26369953382003697,0.35433764632646536,0.17257731958762887,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.22,9277,1499,7778,1,40722,0.16158240810606878,0.9993333333333333,0.27818502366150133,0.36815883908347014,0.16037113402061856,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.24,8677,1498,7179,2,41321,0.1726403134723983,0.9986666666666667,0.29438930922668766,0.3831639724901918,0.14802061855670104,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.26,8127,1498,6629,2,41871,0.1843238587424634,0.9986666666666667,0.31120806066271944,0.3985517044444477,0.136680412371134,knn_defense_cifar_1xs_1500_remove_k200,remove,200
0.28,7713,1498,6215,2,42285,0.19421755477764813,0.9986666666666667,0.32519266254206014,0.41113203174264507,0.12814432989690722,knn_defense_cifar_1xs_1500_remove_k200,remove,200
